#{"t_start": 1652661317.3871212, "env_id": "NovelGridworld-v0"}
r,l,t 
387,21,453.276762
313,29,453.332764
387,21,453.378763
363,15,453.407764
360,16,453.441764
360,16,453.472764
360,16,453.502764
313,31,453.566764
284,8,453.582762
310,30,453.645764
390,20,453.682764
360,16,453.716764
363,15,453.744764
219,10,453.764764
287,38,453.843765
219,10,453.867764
310,29,453.925764
219,10,453.948762
357,17,453.980764
222,9,453.999764
216,11,454.020764
306,17,454.054764
267,15,454.084764
390,20,454.127762
360,16,454.161763
390,20,454.201764
357,17,454.234764
219,10,454.255763
360,16,454.289762
219,10,454.308764
222,9,454.327764
296,38,454.401764
384,22,454.447762
363,15,454.477762
360,16,454.507762
281,39,454.586764
222,9,454.607763
360,16,454.639764
311,31,454.712764
360,16,454.746764
360,16,454.781763
360,16,454.811764
360,16,454.840764
313,28,454.928763
222,9,454.945764
357,17,454.979764
219,10,455.000764
302,31,455.063763
219,10,455.083763
219,10,455.102765
360,16,455.136764
309,16,455.167764
387,21,455.212763
360,16,455.242764
316,28,455.297764
313,29,455.358764
363,15,455.386762
278,10,455.405763
306,17,455.444764
390,20,455.483763
390,20,455.524763
360,16,455.554763
219,10,455.573764
313,28,455.626765
219,10,455.646764
360,16,455.681763
309,32,455.741764
363,15,455.772763
216,11,455.792764
302,31,455.848763
222,9,455.869764
278,10,455.888763
302,31,455.949764
310,29,456.005354
356,18,456.043355
310,29,456.100355
351,19,456.139353
222,9,456.157355
390,20,456.195354
360,16,456.229353
219,10,456.249354
307,30,456.313354
387,21,456.360353
219,10,456.379354
313,29,456.436354
360,16,456.470354
308,33,456.536355
360,16,456.566354
360,16,456.602354
222,9,456.617974
360,16,456.651973
360,16,456.680973
360,16,456.714973
309,32,456.776972
316,30,456.834973
309,33,456.937971
363,15,456.967973
363,15,456.995973
302,31,457.059973
360,16,457.089973
363,15,457.122973
219,10,457.143972
219,10,457.164973
219,10,457.183973
360,16,457.219974
328,25,457.268973
357,17,457.302972
301,35,457.371971
315,31,457.428973
363,15,457.461973
390,20,457.499973
352,18,457.539973
310,32,457.604973
309,31,457.664973
278,10,457.685973
357,17,457.723973
363,15,457.752973
315,29,457.812973
302,34,457.879973
363,15,457.909974
142,82,458.075974
222,9,458.093973
301,18,458.129973
313,29,458.185972
387,21,458.228974
357,17,458.264971
310,30,458.326973
357,17,458.361973
219,10,458.381973
316,28,458.438973
219,10,458.458972
363,15,458.486973
363,15,458.518973
216,11,458.542972
302,31,458.600972
216,11,458.623973
222,9,458.641973
357,17,458.672973
360,16,458.709973
274,46,458.802973
390,20,458.841972
306,33,458.907973
313,31,459.000973
357,17,459.032973
311,32,459.099973
312,30,459.162973
312,30,459.226974
219,10,459.246973
357,17,459.280973
256,46,459.378972
312,30,459.437971
310,30,459.494973
312,32,459.555973
281,9,459.573973
360,16,459.605973
211,12,459.631973
363,15,459.660974
222,9,459.680973
219,10,459.704973
363,15,459.734973
312,30,459.794973
360,16,459.823974
154,78,459.973973
219,10,459.992974
309,31,460.058973
265,43,460.149973
363,15,460.183973
298,19,460.227973
316,30,460.285973
306,35,460.356972
219,10,460.376973
357,17,460.407973
312,32,460.474971
219,10,460.494973
222,9,460.512973
308,17,460.548972
222,9,460.567973
216,11,460.588974
360,16,460.622973
313,29,460.677973
313,31,460.741973
360,16,460.771973
357,17,460.809973
356,18,460.840973
222,9,460.858973
308,33,460.926973
219,10,460.947973
278,10,460.968972
306,35,461.067579
219,10,461.087579
302,31,461.151579
363,15,461.181578
219,10,461.200579
360,16,461.233579
360,16,461.270581
363,15,461.306578
316,27,461.360579
311,32,461.423578
360,16,461.457579
306,33,461.520578
360,16,461.553579
360,16,461.583578
390,20,461.625578
387,21,461.669579
298,19,461.723582
305,30,461.791581
308,33,461.865579
281,9,461.885578
363,15,461.912579
268,36,461.984578
360,16,462.014579
307,30,462.074577
387,21,462.115577
309,32,462.181579
357,17,462.214577
309,16,462.246578
363,15,462.277579
360,16,462.314579
302,31,462.37858
309,16,462.40958
360,16,462.440578
306,33,462.509579
360,16,462.545198
357,17,462.577197
309,16,462.612199
306,33,462.675198
222,9,462.694197
360,16,462.726199
222,9,462.744199
376,23,462.791198
222,9,462.809199
360,16,462.842199
207,13,462.866199
222,9,462.887198
207,13,462.914198
302,31,462.976199
309,16,463.005198
360,16,463.035198
390,20,463.079198
360,16,463.141198
360,16,463.175198
321,30,463.234198
376,23,463.276198
314,30,463.338199
360,16,463.372198
-146,143,463.656198
303,34,463.725199
363,15,463.754198
363,15,463.783198
219,10,463.806198
390,20,463.844198
363,15,463.873198
314,30,463.933198
357,17,463.963198
360,16,463.996199
302,31,464.060198
387,21,464.100198
222,9,464.119197
387,21,464.160198
308,33,464.223198
357,17,464.257198
222,9,464.277199
360,16,464.306198
310,29,464.370199
309,16,464.403198
310,29,464.464197
357,17,464.496198
219,10,464.514197
310,29,464.574198
222,9,464.592198
363,15,464.624197
312,15,464.654198
306,33,464.718199
318,29,464.774199
309,16,464.809198
278,10,464.830198
310,29,464.889199
313,28,464.946198
360,16,464.980198
363,15,465.009198
390,20,465.049197
360,16,465.080198
319,26,465.162198
360,16,465.193198
222,9,465.211198
292,39,465.298198
310,29,465.360198
360,16,465.391198
357,17,465.422198
308,17,465.459198
309,16,465.490198
360,16,465.522198
219,10,465.544199
302,31,465.602198
307,30,465.674198
313,31,465.742198
360,16,465.771199
357,17,465.804198
219,10,465.823198
357,17,465.857198
309,34,465.921198
357,17,465.958197
313,31,466.01679
313,31,466.07879
216,11,466.09979
313,28,466.15679
310,29,466.215789
357,17,466.248791
357,17,466.28479
363,15,466.31779
387,21,466.36179
387,21,466.401791
216,11,466.42279
316,28,466.483789
275,11,466.50479
219,10,466.524791
360,16,466.559791
275,11,466.581791
360,16,466.615791
360,16,466.650382
310,30,466.70638
219,10,466.729381
357,17,466.761381
357,17,466.799382
353,19,466.835382
360,16,466.872381
222,9,466.888382
310,30,466.947381
310,32,467.014381
219,10,467.033382
219,10,467.056381
222,9,467.074381
311,31,467.133382
313,29,467.217382
222,9,467.232381
360,16,467.268382
360,16,467.29938
363,15,467.335382
303,36,467.409382
357,17,467.442382
360,16,467.481382
216,11,467.501381
219,10,467.521382
360,16,467.55538
306,17,467.586381
216,11,467.609382
222,9,467.627382
357,17,467.661381
309,16,467.692382
222,9,467.710382
306,17,467.744382
357,17,467.77938
306,17,467.81438
360,16,467.846382
313,29,467.903381
219,10,467.923382
-526,212,468.327381
357,17,468.364382
302,31,468.423382
363,15,468.456382
207,13,468.482382
363,15,468.511382
219,10,468.53038
292,38,468.60638
357,17,468.644381
360,16,468.674381
310,30,468.734381
216,11,468.75604
219,10,468.776041
222,9,468.796039
312,33,468.85804
307,30,468.92004
308,33,468.986039
360,16,469.01804
313,29,469.07804
219,10,469.09704
310,29,469.15804
363,15,469.18604
307,18,469.24904
308,34,469.32304
219,10,469.34204
219,10,469.365041
219,10,469.38604
360,16,469.41504
360,16,469.44704
357,17,469.48104
222,9,469.49904
347,21,469.54304
357,17,469.57504
219,10,469.595038
291,32,469.66104
360,16,469.691039
219,10,469.71404
360,16,469.745039
310,29,469.804668
357,17,469.836668
294,36,469.915666
352,18,469.947667
360,16,469.979668
301,18,470.015667
387,21,470.056667
219,10,470.077288
219,10,470.096288
313,29,470.155287
216,11,470.175287
344,32,470.241287
219,10,470.261288
360,16,470.292288
254,42,470.377288
312,32,470.440287
312,32,470.502287
274,38,470.583286
219,10,470.603287
360,16,470.638286
357,17,470.669286
357,17,470.703288
360,16,470.737287
216,11,470.758287
222,9,470.777288
274,42,470.857286
313,29,470.917287
307,30,470.977919
308,30,471.035918
363,15,471.068919
312,33,471.138918
240,52,471.251918
363,15,471.311917
308,33,471.377919
313,31,471.436918
360,16,471.470919
360,16,471.500919
316,28,471.559919
306,35,471.629918
305,30,471.684918
357,17,471.718917
360,16,471.74992
363,15,471.777919
302,31,471.842919
363,15,471.871917
307,30,471.932919
315,31,471.992918
312,33,472.057919
302,31,472.119918
312,33,472.183919
313,29,472.241918
222,9,472.260918
363,15,472.290918
360,16,472.323919
302,31,472.385919
360,16,472.414918
207,13,472.439918
363,15,472.471918
390,20,472.510919
363,15,472.538918
363,15,472.570919
294,35,472.640918
312,33,472.701918
357,17,472.734917
313,31,472.793919
360,16,472.826918
216,11,472.851918
360,16,472.880918
363,15,472.912919
219,10,472.934919
357,17,472.965918
360,16,472.998918
360,16,473.033919
360,16,473.066919
360,16,473.097919
363,15,473.126918
220,61,473.252918
363,15,473.282919
195,62,473.436917
222,9,473.451919
363,15,473.484918
360,16,473.518919
216,11,473.539917
363,15,473.572917
219,10,473.592918
316,28,473.650918
219,10,473.670918
363,15,473.70092
284,38,473.780919
316,30,473.842919
360,16,473.872918
360,16,473.905919
299,32,473.972919
219,10,473.991919
360,16,474.022918
387,21,474.067919
363,15,474.096919
216,11,474.117919
387,21,474.161918
310,32,474.218918
360,16,474.252919
328,25,474.299918
357,17,474.337919
360,16,474.367919
219,10,474.390918
222,9,474.409918
363,15,474.438919
363,15,474.470918
360,16,474.500918
308,33,474.562919
216,11,474.586919
360,16,474.618919
310,30,474.678919
363,15,474.708919
316,30,474.769495
360,16,474.801496
222,9,474.820495
309,34,474.890495
360,16,474.920495
363,15,474.950495
278,10,474.970495
360,16,475.003495
360,16,475.033495
222,9,475.051495
363,15,475.084495
357,17,475.115495
360,16,475.151495
387,21,475.191495
222,9,475.209495
360,16,475.243495
216,11,475.265495
313,29,475.321495
390,20,475.399495
357,17,475.431495
309,33,475.499495
390,20,475.539495
357,17,475.574495
219,10,475.594495
363,15,475.624495
360,16,475.659495
312,15,475.689494
328,25,475.743495
360,16,475.776495
309,34,475.845495
216,11,475.869495
360,16,475.903495
360,16,475.933495
360,16,475.963495
360,16,475.996101
311,31,476.057101
360,16,476.092102
357,17,476.1231
284,8,476.140101
360,16,476.174101
308,33,476.240101
331,24,476.284101
309,34,476.351102
363,15,476.382102
387,21,476.424102
360,16,476.458101
222,9,476.477102
313,31,476.540101
360,16,476.573102
390,20,476.614101
219,10,476.637714
363,15,476.67171
316,30,476.771711
357,17,476.812711
313,29,476.87071
309,33,476.934711
313,31,476.99371
363,15,477.02271
222,9,477.04071
390,20,477.08371
360,16,477.11271
313,31,477.17171
219,10,477.19071
360,16,477.21871
331,29,477.27871
390,20,477.320711
357,17,477.355711
390,20,477.39671
387,21,477.47471
357,17,477.507711
219,10,477.527328
313,31,477.590327
313,31,477.655326
363,15,477.685328
313,31,477.752328
387,21,477.792328
363,15,477.828328
310,32,477.888328
309,33,477.954326
387,21,477.999328
310,29,478.055327
360,16,478.090328
387,21,478.133327
360,16,478.167328
363,15,478.197328
281,9,478.214326
313,29,478.273327
222,9,478.290328
357,17,478.322328
310,30,478.380327
357,17,478.415328
310,29,478.470328
310,32,478.536328
295,32,478.599327
219,10,478.619326
363,15,478.652326
313,29,478.709327
360,16,478.743328
360,16,478.77399
360,16,478.808991
357,17,478.845991
387,21,478.88499
352,18,478.92499
387,21,478.965991
278,10,478.984991
222,9,479.00699
313,28,479.05999
387,21,479.105991
315,31,479.167991
360,16,479.197991
312,32,479.26299
291,40,479.34599
360,16,479.380989
302,34,479.445991
219,10,479.46599
357,17,479.53699
310,30,479.599991
219,10,479.619991
363,15,479.65199
297,33,479.714991
280,40,479.79899
390,20,479.839991
357,17,479.875991
313,29,479.934991
307,30,479.995991
360,16,480.028991
360,16,480.06199
360,16,480.09699
387,21,480.135991
357,17,480.175991
360,16,480.205991
222,9,480.224991
363,15,480.258991
363,15,480.28799
222,9,480.305991
360,16,480.33799
390,20,480.379991
222,9,480.398989
310,30,480.455992
360,16,480.489989
310,29,480.543991
360,16,480.579991
357,17,480.611991
219,10,480.633991
305,34,480.700989
307,30,480.761991
363,15,480.79199
219,10,480.81299
390,20,480.852991
360,16,480.88299
387,21,480.92599
363,15,480.954991
390,20,480.995686
357,17,481.030687
219,10,481.050685
219,10,481.070686
360,16,481.103686
310,29,481.162686
309,16,481.193686
357,17,481.225685
306,17,481.262686
357,17,481.293685
306,33,481.362686
313,29,481.421686
305,31,481.485684
219,10,481.505684
360,16,481.535686
309,16,481.595685
351,19,481.632686
222,9,481.652685
307,30,481.708686
363,15,481.740685
222,9,481.758686
302,31,481.818686
360,16,481.848686
309,16,481.879686
307,30,481.940686
222,9,481.959685
309,32,482.023686
360,16,482.057686
222,9,482.076686
363,15,482.105685
298,37,482.185685
306,17,482.221685
310,29,482.283686
321,28,482.341686
326,23,482.383686
219,10,482.406686
360,16,482.436686
390,20,482.473686
376,23,482.522685
360,16,482.552686
219,10,482.575687
299,32,482.638686
387,21,482.681686
222,9,482.701686
390,20,482.739686
306,17,482.774687
222,9,482.791685
357,17,482.825686
363,15,482.855685
222,9,482.873684
300,33,482.940686
313,33,483.003685
313,29,483.060686
222,9,483.079686
360,16,483.112686
267,46,483.205686
310,32,483.268686
387,21,483.307686
360,16,483.340686
387,21,483.379686
363,15,483.411685
222,9,483.430686
357,17,483.461685
